url,naziv,cijena,lokacija,lat,lng,Kvadrata,Pravih Kvadrata,Broj soba,Adresa,Godina izgradnje,Primarna orjentacija,stanje,balkon,dodatna kvadratura,Namjesten
https://www.olx.ba/artikal/27333037/troiposoban-stan-72-m2-otes/,Troiposoban stan / 72 m2 / Otes,106000,Ilidza,43.831406,18.300211,72,72,Trosoban (3),no info,no info,no info,no info,0,0,no info
https://www.olx.ba/artikal/28114026/cetverosoban-stan-122-m2-dobrinja/,cetverosoban stan / 122 m2 / Dobrinja,150000,"Sarajevo, Novi Grad",43.826944,18.353007,122,122,cetverosoban (4),no info,no info,no info,no info,0,0,no info
https://www.olx.ba/artikal/27075867/trosoban-stan-67-m2-dobrinja/,Trosoban stan / 67 m2 / Dobrinja,123000,"Sarajevo, Novi Grad",43.825267,18.355008,67,67,Trosoban (3),no info,no info,no info,no info,0,0,no info
https://www.olx.ba/artikal/29699082/cetverosoban-stan-96-m2-kosevsko-brdo/,cetverosoban stan / 96 m2 / Kosevsko brdo,405000,Sarajevo - Centar,43.863568,18.406011,96,96,cetverosoban (4),no info,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30819016/dvosoban-stan-50-m2-dobrinja/,Dvosoban stan / 50 m2 / Dobrinja,79000,"Sarajevo, Novi Grad",43.827829,18.356293,50,50,Dvosoban (2),no info,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30819149/nova-cijena-trosoban-stan-71-m2-dobrinja/,NOVA CIJENA! Trosoban stan / 71 m2 / Dobrinja,74000,"Sarajevo, Novi Grad",43.829025,18.357113,71,71,Trosoban (3),no info,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/26569105/trosoban-stan-82-m2-katedrala-1-sprat/,Trosoban stan / 82 m2 / Katedrala / 1. sprat,235000,Stari Grad,43.859731,18.425395,81.77,81.77,Trosoban (3),Koturova,no info,no info,no info,0,0,no info
https://www.olx.ba/artikal/27406024/dvosoban-stan-59-m2-alipasino-polje/,Dvosoban stan / 59 m2 / Alipasino polje,98000,"Sarajevo, Novi Grad",43.842263,18.348409,59,59,Dvosoban (2),no info,no info,no info,no info,0,0,no info
https://www.olx.ba/artikal/26386279/nova-cijena-trosoban-stan-breka-79-50-m2/,NOVA CIJENA! Trosoban stan / Breka / 79.50 m2,180000,Sarajevo - Centar,43.870244,18.416563,80,80,Trosoban (3),no info,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/28649130/cetverosoban-stan-114-m2-ferhadija/,cetverosoban stan / 114 m2 / Ferhadija,395000,Stari Grad,43.859274,18.427144,114,114,cetverosoban (4),no info,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30008723/dvosoban-stan-57-m2-vrtovi-sunca/,Dvosoban stan / 57 m2 / Vrtovi Sunca,117000,Sarajevo - Centar,43.856259,18.413076,57,57,Dvosoban (2),no info,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/29550435/dvosoban-stan-65-m2-marijin-dvor/,Dvosoban stan / 65 m2 / Marijin Dvor,129000,Sarajevo - Centar,43.856259,18.413076,65,65,Dvosoban (2),no info,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/27335466/trosoban-stan-83-m2-otes/,Trosoban stan / 83 m2 / Otes,115000,Ilidza,43.831406,18.300211,83,83,Trosoban (3),no info,no info,no info,no info,0,0,no info
https://www.olx.ba/artikal/30489739/nova-cijena-dvoiposoban-stan-54-m2-dobrinja/,NOVA CIJENA Dvoiposoban stan / 54 m2 / Dobrinja,95000,"Sarajevo, Novi Grad",43.824391,18.349809,54,54,Dvosoban (2),no info,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/29641419/dvosoban-stan-57-m2-ilidza-luzani/,Dvosoban stan / 57 m2 / Ilidza-Luzani,120000,Ilidza,43.831406,18.300211,57,57,Dvosoban (2),no info,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30491191/trosoban-stan-90-m2-cengic-vila/,Trosoban stan / 90 m2 / cengic Vila,195000,Novo Sarajevo,43.85406,18.392567,90,90,Trosoban (3),no info,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30595490/troiposoban-stan-89-m2-otoka/,Troiposoban stan / 89 m2 / Otoka,146000,"Sarajevo, Novi Grad",43.846587,18.363975,89,89,cetverosoban (4),no info,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30284424/dvosoban-stan-54-m2-bjelave/,Dvosoban stan / 54 m2 / Bjelave,125000,Sarajevo - Centar,43.862712,18.417764,54,54,Dvosoban (2),no info,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/28114756/dvosoban-stan-56-m2-mojmilo/,Dvosoban stan / 56 m2 / Mojmilo,105000,"Sarajevo, Novi Grad",43.838027,18.345755,56,56,Dvosoban (2),no info,no info,no info,no info,0,0,no info
https://www.olx.ba/artikal/29976965/trosoban-stan-83-m2-kosevsko-brdo/,Trosoban stan / 83 m2 / Kosevsko Brdo,220000,Sarajevo - Centar,43.867197,18.406811,83,83,Trosoban (3),no info,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/29976787/trosoban-stan-75-m2-breka/,Trosoban stan / 75 m2 / Breka,170000,Sarajevo - Centar,43.871103,18.41674,75,75,Trosoban (3),no info,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30489931/trosoban-stan-84-m2-dobrinja/,Trosoban stan / 84 m2 / Dobrinja,156500,"Sarajevo, Novi Grad",43.830018,18.342288,84,84,Trosoban (3),no info,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30480893/jednosoban-stan-37-m2-sip/,Jednosoban stan / 37 m2 / Šip,79900,Sarajevo - Centar,43.879308,18.392155,37,37,Jednosoban (1),no info,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/29596449/nova-cijena-trosoban-stan-84-34-m2-grbavica/,"NOVA CIJENA! Trosoban stan / 84, 34 m2 / Grbavica",195000,Novo Sarajevo,43.85406,18.392567,84.34,84.34,Trosoban (3),no info,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31243294/jednoiposoban-stan-48-m2-ul-avde-smajlovica/,Jednoiposoban stan / 48 m2 / Ul. Avde Smajlovica,105600,Novo Sarajevo,43.84681,18.397294,48,48,Jednoiposoban (1.5),no info,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/28585371/trosoban-stan-66-m2-alipasina-ulica/,Trosoban stan / 66 m2 / Alipasina ulica,220000,Sarajevo - Centar,43.864527,18.410612,66,66,Trosoban (3),no info,no info,no info,no info,0,0,no info
https://www.olx.ba/artikal/31181590/trosoban-stan-70-m2-alipasino-polje/,Trosoban stan / 70 m2 / Alipasino polje,115000,"Sarajevo, Novi Grad",43.842149,18.343857,70,70,Trosoban (3),no info,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31128150/dvosoban-stan-44-m2-stup/,Dvosoban stan / 44 m2 / Stup,93000,Ilidza,43.843732,18.324043,44,44,Dvosoban (2),no info,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/28311796/nova-cijenadvosoban-stan-38-m2-marijin-dvor/,NOVA CIJENA!Dvosoban stan / 38 m2 / Marijin Dvor,125000,Sarajevo - Centar,43.856259,18.413076,38,38,Dvosoban (2),no info,no info,no info,no info,0,0,Polunamjesten
https://www.olx.ba/artikal/30605298/dvosoban-stan-53-m2-otoka/,Dvosoban stan / 53 m2 / Otoka,134000,Novo Sarajevo,no info,no info,53,53,Dvosoban (2),no info,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/28741564/bauland-prodaje-dvoetazni-stan-ilidza/,BAULAND prodaje: Dvoetazni stan / Ilidza,206000,Ilidza,43.833744,18.303709,116,116,Trosoban (3),Tome Medje,1980-1989,no info,no info,0,0,Polunamjesten
https://www.olx.ba/artikal/29772526/bauland-prodaje-trosoban-hadzici/,BAULAND prodaje: Trosoban/Hadzici,85000,Hadzici,43.824166,18.195765,66,66,Trosoban (3),Kucice,1990-1999,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/29773662/bauland-prodaje-trosoban-marsala-tita/,BAULAND prodaje: Trosoban/Marsala Tita,195000,Sarajevo - Centar,43.858842,18.418934,43,43,Trosoban (3),Marsala Tita,no info,no info,no info,0,21,Namjesten
https://www.olx.ba/artikal/29883180/bauland-prodaje-dvosoban-izvorno-stanje-kosevsko-brdo/,BAULAND prodaje: Dvosoban/izvorno stanje/Kosevsko brdo,100000,Sarajevo - Centar,43.868922,18.404772,56,56,Dvosoban (2),Nusreta Šisica Dede,1970-1979,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/31178404/professionals-stan-na-alipasinom-polju-68m2/,Professionals/stan na Alipasinom Polju/68m2,117000,"Sarajevo, Novi Grad",43.841859,18.352032,68,68,Trosoban (3),Trg Nezavisnosti,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/31177123/professionals-stan-na-alipasinom-polju-trosoban-70m2/,Professionals/Stan na Alipasinom Polju/trosoban/70m2,115000,"Sarajevo, Novi Grad",43.845334,18.344125,70,70,Trosoban (3),Trg Medjunarodnog Prijateljstva,no info,Jugoistok,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31104800/professionals-stan-kosevsko-brdo-71m2/,Professionals/stan/kosevsko brdo/71m2,166500,Sarajevo - Centar,43.86886,18.40606,71,71,Trosoban (3),Brace Begic,no info,no info,no info,0,0,Polunamjesten
https://www.olx.ba/artikal/31095455/professionals-dvosoban-stan-stup-53m2/,Professionals/dvosoban stan/Stup 53m2,120000,Ilidza,43.839548,18.325102,53,53,Dvosoban (2),Stupska,Novogradnja,Sjeverozapad,no info,0,0,Namjesten
https://www.olx.ba/artikal/31094808/professionals-stan-83m2-otes-ilidza-trosoban/,Professionals/stan 83m2/Otes-Ilidza/trosoban,116000,"Sarajevo, Novi Grad",43.841689,18.297636,83,83,Trosoban (3),Trg Oteskog Bataljona,1980-1989,no info,no info,0,0,Polunamjesten
https://www.olx.ba/artikal/29989879/novogradnja-stup-dvosoban-stan-sa-garazom/,Novogradnja Stup dvosoban stan sa garazom,105000,Ilidza,43.843661,18.320441,50.5,50.5,Dvosoban (2),Ismeta Alajbegovica Serbe,2015+,Zapad,novogradnja,0,0,Namjesten
https://www.olx.ba/artikal/26845804/breka-trosoban-stan-sa-balkonom-80m2/,Breka trosoban stan sa balkonom 80m2,169000,Sarajevo - Centar,43.856259,18.413076,80,80,Trosoban (3),Juraja Najtharta,1980-1989,Sjeveroistok,no info,1,0,Namjesten
https://www.olx.ba/artikal/24217011/my-space-stan-stupska-namjesten-57-5m2/,"MY SPACE/Stan/ Stupska/ NAMJESTEN/ 57,5m2",120000,"Sarajevo, Novi Grad",43.841549,18.325233,58,58,Dvosoban (2),Stupska,2010+,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/31256681/my-space-stan-cengic-vila-paromlinska-76-m2/,MY SPACE/ Stan/ Cengic Vila/ Paromlinska/ 76 m2,129000,Novo Sarajevo,43.854269,18.37067,76,76,Dvosoban (2),Paromlinska,no info,Jug,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31422752/trosoban-stan-sa-garazom-izvor-stup-ilidza/,Trosoban stan sa garazom - Izvor - Stup - Ilidza,170000,Ilidza,43.84255,18.326132,63,63,Trosoban (3),Nikole Šopa,Novogradnja,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/31257110/my-space-stan-kosevo-renoviran-62-m2/,MY SPACE/ Stan/ Kosevo/ RENOVIRAN/ 62 m2,148000,Sarajevo - Centar,43.874429,18.412197,62,62,Trosoban (3),Patriotske lige,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/31167268/stan-buca-potok/,Stan Buca potok,137000,"Sarajevo, Novi Grad",43.857249,18.366537,87,87,Trosoban (3),Adema Buce 110,2000-2009,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/31506703/stan-sarajevo-novi-grad/,Stan Sarajevo-Novi Grad,105000,"Sarajevo, Novi Grad",43.843194,18.345811,60,60,Dvosoban (2),Trg Zavnobiha 8/1,no info,no info,no info,0,0,Polunamjesten
https://www.olx.ba/artikal/25327949/my-space-stan-kosevsko-brdo-m-hadzijahica-56m2/,MY SPACE/ Stan/ Kosevsko Brdo/ M. Hadzijahica/ 56m2,134000,Sarajevo - Centar,43.865789,18.404579,56,56,Dvosoban (2),Muhameda Hadzijahica,no info,Zapad,no info,0,0,no info
https://www.olx.ba/artikal/29388709/my-space-stan-u-kuci-bistrik-garaplina-72-m2/,MY SPACE/ Stan u kuci/ Bistrik/ Garaplina/ 72 m2,150000,Stari Grad,43.853782,18.434278,72,72,Trosoban (3),Garaplina,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/29292398/my-space-stan-sip-novogradnja-65-m2/,MY SPACE/ Stan/ Sip/ NOVOGRADNJA/ 65 m2,134000,Sarajevo - Centar,43.881721,18.397627,65,65,Dvosoban (2),Branilaca Šipa,no info,no info,novogradnja,0,0,Nenamjesten
https://www.olx.ba/artikal/27018054/my-space-stan-breka-juraja-najtharta-60m2-plusbalkon/,MY SPACE/ Stan/ Breka/ Juraja Najtharta/ 60m2+balkon,125000,Sarajevo - Centar,43.872565,18.417733,60,60,Dvosoban (2),Juraja Najtharta,no info,no info,no info,1,0,no info
https://www.olx.ba/artikal/31150030/my-space-stan-cengic-vila-renoviran-62-m2/,MY SPACE/ Stan/ Cengic Vila/ RENOVIRAN/ 62 m2,134000,Novo Sarajevo,43.851499,18.366657,62,62,Dvosoban (2),Dr. Fetaha Becirbegovica,no info,Istok,no info,0,0,Polunamjesten
https://www.olx.ba/artikal/28982900/my-space-stan-cengic-vila-dzemala-bijedica-52-m2/,MY SPACE/ Stan/ Cengic Vila/ Dzemala Bijedica/ 52 m2,89000,Novo Sarajevo,43.851414,18.371067,52,52,Dvosoban (2),Dzemala Bijedica,no info,Istok,no info,0,0,no info
https://www.olx.ba/artikal/30617485/my-space-stan-dobrinja-oslobodilaca-sarajeva-55-m2/,MY SPACE/ Stan/ Dobrinja/ Oslobodilaca Sarajeva/ 55 m2,89000,"Sarajevo, Novi Grad",43.824639,18.347641,55,55,Dvosoban (2),Oslobodilaca Sarajeva,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30883569/my-space-stan-dolac-malta-alojza-benca-55-3-m2/,"MY SPACE/ Stan/ Dolac Malta/ Alojza Benca/ 55,3 m2",115500,Novo Sarajevo,43.8557,18.379392,55.3,55.3,Dvosoban (2),Alojza Benca,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/28879007/my-space-stan-mojmilo-olimpijska-58-m2/,MY SPACE/ Stan/ Mojmilo/ Olimpijska/ 58 m2,109000,"Sarajevo, Novi Grad",43.838228,18.345079,58,58,Dvosoban (2),Olimpijska,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/29711388/my-space-stan-grbavica-grbavicka-renoviran-95-m2/,MY SPACE/ Stan/ Grbavica/ Grbavicka/ RENOVIRAN/ 95 m2,220000,Novo Sarajevo,43.852056,18.397878,95,95,Trosoban (3),Grbavicka,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/29847866/my-space-stan-hrasno-renoviran-71-m2/,MY SPACE/ Stan/ Hrasno/ RENOVIRAN/ 71 m2,167000,Novo Sarajevo,43.848017,18.379446,71,71,Trosoban (3),Azize Šacirbegovic,no info,Jug,no info,0,0,Polunamjesten
https://www.olx.ba/artikal/30595172/my-space-stan-dolac-malta-namjesten-56-m2/,MY SPACE/ Stan/ Dolac Malta/ NAMJEŠTEN/ 56 m2,124000,Novo Sarajevo,43.854756,18.38054,56,56,Dvosoban (2),Alojza Benca,1970-1979,Istok,no info,0,0,Namjesten
https://www.olx.ba/artikal/30109500/my-space-stan-bistrik-franjevacka-renoviran-69-m2/,MY SPACE/ Stan/ Bistrik/ Franjevacka/ RENOVIRAN/ 69 m2,220000,Stari Grad,43.85659,18.434085,69,69,Trosoban (3),Franjevacka,no info,Jug,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31245607/my-space-stan-svrakino-novi-grad-prvomajska-29-m2/,MY SPACE/ Stan/ Svrakino/Novi Grad/ Prvomajska/ 29 m2,50000,"Sarajevo, Novi Grad",43.843399,18.35598,29,29,Garsonjera,Prvomajska,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/29302430/my-space-stan-stup-novogradnja-namjesten-59m2/,MY SPACE/ Stan/ Stup/ NOVOGRADNJA/ NAMJESTEN/ 59m2,150000,Ilidza,43.842829,18.315832,59,59,Trosoban (3),Pijacna,Novogradnja,Zapad,novogradnja,0,0,Namjesten
https://www.olx.ba/artikal/31506109/cetverosoban-stan-na-skenderiji/,Cetverosoban stan na Skenderiji,400000,Sarajevo - Centar,43.855554,18.416461,103,103,cetverosoban (4),Fehima rf. curcica,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/29073815/dvosoban-stan-na-cengic-vili/,Dvosoban stan na cengic Vili,105000,"Sarajevo, Novi Grad",43.850965,18.371761,52,52,Dvosoban (2),Dzemala Bijedica,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/29805816/stan-u-novogradnji-buca-potok/,Stan u novogradnji Buca Potok,125000,"Sarajevo, Novi Grad",43.862784,18.35152,78,78,cetverosoban (4),Adema Buce,2000-2009,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/28278673/trosoban-stan-u-alipasinoj-ulici/,Trosoban stan u Alipasinoj ulici,250000,Sarajevo - Centar,43.862246,18.411639,74,74,Trosoban (3),Alipasina,no info,no info,no info,0,0,no info
https://www.olx.ba/artikal/23846640/cetvorosoban-stan-grbavica/,Cetvorosoban stan - Grbavica,270000,Novo Sarajevo,43.85245,18.399528,138,138,cetverosoban (4),Grbavicka,no info,no info,no info,0,0,no info
https://www.olx.ba/artikal/22764466/stan-dzenetica-cikma/,Stan Dzenetica Cikma,190000,Sarajevo - Centar,43.856259,18.413076,77,77,Trosoban (3),Dzenetica Cikma,1950-1959,no info,no info,0,0,no info
https://www.olx.ba/artikal/30924811/trosoban-stan-na-breci/,Trosoban stan na Breci,198000,Sarajevo - Centar,43.872054,18.419492,77,77,Trosoban (3),Himze Polovine,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/28925638/dvoetazni-stan-aerodromsko-naselje/,Dvoetazni stan Aerodromsko naselje,170000,"Sarajevo, Novi Grad",43.829189,18.337172,100,100,cetverosoban (4),Akifa Seremeta,no info,no info,no info,0,0,Polunamjesten
https://www.olx.ba/artikal/28929556/kucica-u-nizu-aerodromsko-naselje/,Kucica u nizu Aerodromsko naselje,260000,"Sarajevo, Novi Grad",43.827904,18.338652,124,124,cetverosoban (4),Andreja Andrejevica,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/25385364/cetvorosoban-stan-cemalusa/,Cetvorosoban stan Cemalusa,285000,Sarajevo - Centar,43.858487,18.422507,140,140,cetverosoban (4),Cemalusa,Prije 1950,no info,no info,0,0,no info
https://www.olx.ba/artikal/15342671/nova-cijena-dvosoban-stan-sa-garazom-bare-sip/,NOVA CIJENA!!! Dvosoban stan sa garazom Bare Sip,107000,Sarajevo - Centar,43.882031,18.398871,54,54,Dvosoban (2),Branilaca Sipa,2010+,Sjeveroistok,no info,0,0,Polunamjesten
https://www.olx.ba/artikal/30519707/prodajem-jednoiposoban-stan-50-m2-dobrinja-3-ii-sprat/,PRODAJEM JEDNOIPOSOBAN STAN 50 m2 DOBRINJA 3 II SPRAT,80500,"Sarajevo, Novi Grad",43.831199,18.351031,50,50,Jednoiposoban (1.5),SALKE NAZEcIĆA,1980-1989,Jugozapad,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30841872/trosoban-stan-sa-garazom-velesici-85m2/,Trosoban stan sa garazom - Velesici - 85m2,182000,Novo Sarajevo,43.86544,18.400818,85,85,Trosoban (3),Velesici,2000-2009,Istok,no info,0,0,Namjesten
https://www.olx.ba/artikal/30843597/trosoban-stan-sarajevo-centar-marijin-dvor/,Trosoban stan - Sarajevo Centar - Marijin dvor,235000,Sarajevo - Centar,43.856444,18.4093,70,70,Trosoban (3),Titova,Prije 1950,Zapad,no info,0,0,Namjesten
https://www.olx.ba/artikal/30853003/stan-u-mirnom-djelu-centra-sa-zelenilom/,STAN U MIRNOM DJELU CENTRA SA ZELENILOM,168000,Sarajevo - Centar,43.856259,18.413076,75,75,Trosoban (3),Kosevo,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/30856554/stan-titova-i-dio-stana-strosmajerove-ul-125m/,STAN TITOVA I DIO STANA STROSMAJEROVE UL 125M,337500,Sarajevo - Centar,43.856259,18.413076,125,125,Petosoban i vise,no info,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31128529/centar-strogi-80m-u-titivoj/,CENTAR STROGI 80M.U TITIVOJ,194000,Sarajevo - Centar,43.856259,18.413076,80,80,Trosoban (3),Titova,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/28471926/troiposoban-stan-sa-balkonom-1-sprat-dzidzikovac/,"Troiposoban stan sa balkonom 1. sprat, Dzidzikovac",175000,Sarajevo - Centar,43.864281,18.415166,105,105,Trosoban (3),cekalusa cikma,1950-1959,Jugozapad,no info,1,0,Nenamjesten
https://www.olx.ba/artikal/30437126/dvosoban-stan-58m2-2-balkona-marijin-dvor/,"Dvosoban stan 58m2, 2 balkona, Marijin Dvor",147000,Sarajevo - Centar,43.8581,18.407047,58,58,Dvosoban (2),Kranjceviceva,1970-1979,Sjeveroistok,no info,1,0,Nenamjesten
https://www.olx.ba/artikal/29013340/jednoiposoban-stan-na-1-spratu-zgrade-marka-marulica/,"Jednoiposoban stan na 1. spratu zgrade, Marka Marulica",89000,Novo Sarajevo,43.85571,18.381399,42,42,Jednoiposoban (1.5),Marka Marulica,1970-1979,Zapad,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/29013164/adaptiran-dvoetazni-stan-150m2-sa-garazom-vraca/,Adaptiran dvoetazni stan 150m2 sa garazom Vraca,210000,Novo Sarajevo,43.846168,18.39673,150,150,Petosoban i vise,Vrbaska,2000-2009,Jugozapad,adaptiran,0,0,Nenamjesten
https://www.olx.ba/artikal/31335394/dvosoban-stan-71m2-otoka/,"Dvosoban stan 71m2, Otoka",109000,"Sarajevo, Novi Grad",43.846943,18.363211,71,71,Dvosoban (2),Žrtava fasizma,1970-1979,Istok,no info,0,0,Namjesten
https://www.olx.ba/artikal/28931382/nova-cjena-mari-d-121000-km-fiksno-67m-1-sp/,NOVA CJENA MARI D 121000 KM.FIKSNO 67M 1 SP,121000,Sarajevo - Centar,43.856259,18.413076,67,67,Trosoban (3),Kranjeviceva,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/29289316/breka-trosoban-stsn/,Breka-trosoban stsn,167000,Sarajevo - Centar,43.856259,18.413076,80,80,Trosoban (3),no info,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/31200826/cetverosoban-stan-vojnicko-polje-110-m2-10-m2/,cETVEROSOBAN STAN VOJNIcKO POLJE 110 m2 10 m2,160000,"Sarajevo, Novi Grad",43.839785,18.341421,110,110,cetverosoban (4),Teheranski trg,2000-2009,Ostalo,no info,0,10,Nenamjesten
https://www.olx.ba/artikal/30805887/dvosoban-stan-centar-65-m2/,DVOSOBAN STAN CENTAR 65 m2,140000,Sarajevo - Centar,43.85967,18.408141,65,65,Dvosoban (2),Avde Jabucice,1960-1969,no info,no info,0,0,no info
https://www.olx.ba/artikal/30691710/troiposoban-stan-kod-scc-a/,TROIPOSOBAN STAN KOD SCC - a,165000,Sarajevo - Centar,43.856591,18.407873,101,101,cetverosoban (4),Kralja Tvrtka,Prije 1950,no info,no info,0,24,Nenamjesten
https://www.olx.ba/artikal/21976793/ciglane-61m2-9m2/,"CIGLANE, 61M2 9m2",123000,Sarajevo - Centar,43.866911,18.407283,61,61,Dvosoban (2),Antuna Hangija,1980-1989,no info,no info,0,9,no info
https://www.olx.ba/artikal/28807417/trosoban-stan-vogosca-centar-70-m2-sa-garazom/,TROSOBAN STAN VOGOŠĆA CENTAR 70 m2 sa garazom,123000,Vogosca,43.900559,18.338124,70,70,Trosoban (3),Brace Krso,1980-1989,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/30603812/ciglane-troiposoban-stan-82m2/,Ciglane troiposoban stan 82m2,205000,Sarajevo - Centar,43.864055,18.410589,82,82,cetverosoban (4),Hakije Kulenovica/ Husrefa Redzica,1980-1989,Sjeveroistok,no info,0,0,Polunamjesten
https://www.olx.ba/artikal/30913005/dvosoban-i-renoviran-stan-cengic-vila-otoka/,"Dvosoban i renoviran stan, cengic Vila, Otoka.",89900,"Sarajevo, Novi Grad",43.848723,18.370914,52,52,Dvosoban (2),Gradacacka,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/26954520/cetverosoban-stan-centar-stari-grad/,"cetverosoban stan centar, Stari grad!",321525,Stari Grad,43.857843,18.424875,142.9,142.9,cetverosoban (4),Zelenih beretki,Prije 1950,Sjeveroistok,no info,0,0,no info
https://www.olx.ba/artikal/26782199/useljivo-pofalici-trosoban-stan-sa-lodjom-stan-s3/,"USELJIVO - POFALIĆI! Trosoban stan sa lodjom, Stan S3",140400,Novo Sarajevo,43.863343,18.38789,72,72,Trosoban (3),Humska,Novogradnja,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/29760364/nova-cijena-stan-prakticnog-rasporeda-cengic-vila-2/,"NOVA CIJENA! Stan prakticnog rasporeda, cengic Vila 2",108000,"Sarajevo, Novi Grad",43.848363,18.372183,54,54,Dvosoban (2),Gradacacka,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/25719672/nova-cijena-renoviran-trosoban-stan-a-faza/,"NOVA CIJENA! Renoviran trosoban stan, A faza",105999,"Sarajevo, Novi Grad",43.844755,18.341597,70,70,Trosoban (3),Trg Medjunarodnog Prijateljstva,1970-1979,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/23662088/stan-kuca-u-nizu-sa-dva-garazna-mjesta/,"Stan/Kuca u nizu, sa dva garazna mjesta",169000,Ilidza,43.817907,18.309653,83,83,cetverosoban (4),Nihadija,no info,Jug,no info,0,0,no info
https://www.olx.ba/artikal/22216424/komforan-trosoban-stan-zgrada-novije-gradnje/,"Komforan trosoban stan, zgrada novije gradnje",139000,"Sarajevo, Novi Grad",43.85471,18.365187,80,80,Trosoban (3),Adema Buce,2000-2009,no info,no info,0,0,no info
https://www.olx.ba/artikal/31142190/lijepo-namjesten-trosoban-stan-sa-garazom-skenderija/,"Lijepo namjesten, trosoban stan sa garazom, Skenderija",3600,Sarajevo - Centar,43.854433,18.414407,134,134,Trosoban (3),Hamdije Kresevljakovica,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/30543151/novogradnja-centar-cetverosoban-stan-city-residence/,"NOVOGRADNJA CENTAR! cetverosoban stan, City Residence",460005,Sarajevo - Centar,43.862061,18.422228,118,118,cetverosoban (4),Hadzisulejmanova,Novogradnja,Jug,novogradnja,0,0,Nenamjesten
https://www.olx.ba/artikal/27287374/cetverosoban-stan-sa-garazom-centar/,"cetverosoban stan sa garazom, Centar",259900,Sarajevo - Centar,43.861055,18.423376,91,91,cetverosoban (4),Mehmed Pase Sokolovica,no info,Jug,no info,0,0,no info
